CustomerID,Age,MonthlyCharges,Tenure,InternetService,Contract,Churn
55924,20,84,47,No,Month-to-month,No
55925,67,56,31,No,Two year,No
55926,27,23,18,No,One year,Yes
55927,23,29,49,DSL,Month-to-month,No
55928,51,46,58,No,One year,Yes
55929,48,21,44,Fiber optic,Month-to-month,Yes
55930,69,74,1,DSL,Month-to-month,No
55931,60,87,23,DSL,Two year,Yes
55932,67,59,5,No,Two year,No
55933,63,27,67,No,Month-to-month,Yes
55934,69,34,25,Fiber optic,One year,Yes
55935,30,80,58,Fiber optic,One year,No
55936,56,26,50,Fiber optic,Month-to-month,No
55937,37,43,16,DSL,Two year,Yes
55938,49,39,69,Fiber optic,One year,No
55939,27,74,18,DSL,Two year,Yes
55940,43,24,65,Fiber optic,One year,Yes
55941,36,26,45,No,One year,No
55942,46,21,57,DSL,Two year,No
55943,30,93,42,Fiber optic,Month-to-month,Yes
55944,51,96,35,DSL,One year,No
55945,37,40,4,Fiber optic,Month-to-month,No
55946,61,22,41,No,One year,No
55947,57,72,18,Fiber optic,Month-to-month,No
55948,35,33,1,DSL,Two year,No
55949,51,72,62,DSL,Two year,No
55950,65,99,30,Fiber optic,Two year,No
55951,25,82,48,Fiber optic,Month-to-month,Yes
55952,33,73,25,No,One year,Yes
55953,57,91,56,Fiber optic,Two year,Yes
55954,40,43,27,No,One year,No
55955,49,97,44,Fiber optic,Month-to-month,Yes
55956,30,69,54,No,Month-to-month,Yes
55957,43,25,30,Fiber optic,Month-to-month,Yes
55958,55,45,23,No,Month-to-month,Yes
55959,18,53,40,No,One year,Yes
55960,19,63,39,DSL,One year,Yes
55961,56,88,38,DSL,Two year,Yes
55962,30,96,9,DSL,One year,Yes
55963,44,86,66,Fiber optic,One year,No
55964,21,24,15,Fiber optic,One year,Yes
55965,58,58,53,Fiber optic,Month-to-month,No
55966,68,72,35,Fiber optic,Two year,Yes
55967,37,27,23,DSL,Two year,Yes
55968,20,87,66,No,Two year,No
55969,40,55,65,DSL,Two year,No
55970,19,89,12,Fiber optic,Month-to-month,No
55971,33,88,29,No,Two year,No
55972,27,25,70,DSL,Two year,Yes
55973,45,21,53,No,Month-to-month,No
55974,61,20,52,DSL,Month-to-month,Yes
55975,35,81,43,Fiber optic,One year,No
55976,19,48,67,Fiber optic,Two year,Yes
55977,31,37,62,No,Month-to-month,No
55978,61,22,11,DSL,Month-to-month,Yes
55979,37,99,68,No,One year,Yes
55980,57,50,7,No,One year,No
55981,40,41,45,DSL,One year,Yes
55982,24,27,8,No,Two year,Yes
55983,62,41,25,DSL,Month-to-month,No
55984,64,96,23,DSL,Two year,Yes
55985,31,48,22,DSL,One year,Yes
55986,54,99,53,Fiber optic,Month-to-month,Yes
55987,25,29,72,DSL,Month-to-month,No
55988,67,65,2,DSL,Two year,No
55989,22,53,56,DSL,Month-to-month,No
55990,40,75,11,Fiber optic,One year,No
55991,58,78,18,No,Month-to-month,Yes
55992,27,52,31,Fiber optic,Month-to-month,Yes
55993,66,97,45,Fiber optic,Month-to-month,Yes
55994,44,42,18,Fiber optic,Two year,No
55995,52,34,29,Fiber optic,Two year,Yes
55996,18,44,29,No,Month-to-month,Yes
55997,24,45,64,Fiber optic,Two year,No
55998,64,31,44,DSL,One year,Yes
55999,68,83,49,Fiber optic,One year,Yes
56000,25,38,23,Fiber optic,One year,Yes
56001,28,68,61,No,Two year,Yes
56002,51,38,30,Fiber optic,Month-to-month,Yes
56003,69,93,6,No,Two year,Yes
56004,45,42,8,DSL,Month-to-month,Yes
56005,51,75,37,No,Two year,No
56006,60,82,22,No,Two year,Yes
56007,37,71,54,Fiber optic,Two year,No
56008,45,83,34,No,One year,No
56009,66,37,11,Fiber optic,Two year,Yes
56010,59,69,44,No,Two year,Yes
56011,54,32,43,No,Two year,No
56012,20,85,46,DSL,Month-to-month,Yes
56013,26,55,36,No,One year,Yes
56014,69,41,16,DSL,Month-to-month,Yes
56015,39,26,57,Fiber optic,Two year,No
56016,42,31,4,DSL,Month-to-month,No
56017,19,98,26,Fiber optic,Two year,No
56018,40,27,32,Fiber optic,Month-to-month,Yes
56019,68,42,7,No,Two year,Yes
56020,34,32,21,Fiber optic,Month-to-month,Yes
56021,42,24,18,No,Two year,No
56022,29,26,45,Fiber optic,Month-to-month,Yes
56023,44,87,43,No,Month-to-month,Yes
56024,37,28,65,Fiber optic,One year,Yes
56025,26,38,55,Fiber optic,Month-to-month,No
56026,40,84,19,DSL,Two year,Yes
56027,53,87,9,DSL,One year,No
56028,45,90,1,DSL,Two year,No
56029,67,71,52,No,One year,No
56030,65,47,47,Fiber optic,One year,No
56031,46,25,36,No,Month-to-month,No
56032,59,63,45,No,Month-to-month,Yes
56033,49,46,70,DSL,Two year,No
56034,29,65,51,No,Two year,No
56035,47,23,48,DSL,Month-to-month,Yes
56036,28,49,47,DSL,Month-to-month,No
56037,54,64,8,DSL,Month-to-month,No
56038,37,77,51,Fiber optic,Two year,Yes
56039,28,81,10,No,One year,No
56040,65,73,69,DSL,One year,No
56041,64,43,63,No,Two year,No
56042,55,94,68,Fiber optic,Month-to-month,Yes
56043,62,49,24,DSL,One year,Yes
56044,33,99,57,DSL,Two year,No
56045,52,76,57,No,Month-to-month,No
56046,67,72,12,DSL,One year,No
56047,18,89,44,No,One year,Yes
56048,42,29,23,DSL,One year,Yes
56049,66,20,38,No,Two year,No
56050,44,63,5,DSL,One year,No
56051,69,78,7,No,Two year,No
56052,49,30,2,DSL,One year,Yes
56053,23,95,11,DSL,Month-to-month,No
56054,58,39,24,No,One year,Yes
56055,53,95,42,Fiber optic,Month-to-month,No
56056,56,79,72,DSL,One year,No
56057,40,63,50,Fiber optic,One year,Yes
56058,46,35,5,DSL,Two year,Yes
56059,47,98,14,DSL,Month-to-month,No
56060,39,81,51,DSL,One year,Yes
56061,28,75,45,DSL,One year,Yes
56062,43,94,60,Fiber optic,One year,No
56063,40,22,66,Fiber optic,Month-to-month,No
56064,20,21,63,DSL,Two year,No
56065,65,63,65,DSL,Two year,Yes
56066,23,63,69,No,Month-to-month,No
56067,24,43,36,DSL,Two year,Yes
56068,61,32,46,No,Month-to-month,Yes
56069,56,20,48,No,One year,Yes
56070,68,58,45,DSL,Two year,Yes
56071,39,24,24,Fiber optic,Two year,No
56072,65,32,2,Fiber optic,One year,No
56073,67,27,59,No,Month-to-month,No
56074,59,70,39,No,One year,Yes
56075,50,68,39,Fiber optic,Month-to-month,No
56076,57,68,32,DSL,Two year,Yes
56077,20,67,13,Fiber optic,Month-to-month,No
56078,47,59,48,Fiber optic,One year,Yes
56079,65,49,18,DSL,One year,No
56080,41,63,63,No,Month-to-month,No
56081,20,72,63,Fiber optic,One year,No
56082,19,55,2,Fiber optic,Month-to-month,Yes
56083,61,88,23,Fiber optic,Month-to-month,No
56084,57,90,71,DSL,Month-to-month,No
56085,36,49,11,Fiber optic,Month-to-month,No
56086,41,57,40,No,Two year,No
56087,67,26,57,No,One year,No
56088,37,94,27,Fiber optic,Month-to-month,No
56089,64,94,33,DSL,Month-to-month,No
56090,66,52,17,Fiber optic,Two year,No
56091,67,98,54,Fiber optic,One year,Yes
56092,48,87,58,No,Two year,No
56093,67,70,19,Fiber optic,One year,No
56094,58,29,33,Fiber optic,Two year,No
56095,48,57,55,No,Month-to-month,Yes
56096,54,59,54,Fiber optic,Month-to-month,Yes
56097,60,22,72,No,One year,Yes
56098,46,43,61,No,One year,Yes
56099,21,21,57,DSL,Month-to-month,Yes
56100,27,42,35,Fiber optic,Two year,Yes
56101,53,70,19,DSL,Month-to-month,Yes
56102,52,78,52,DSL,Month-to-month,Yes
56103,65,61,66,No,One year,Yes
56104,38,38,3,No,Two year,Yes
56105,60,27,66,DSL,Month-to-month,No
56106,58,45,8,DSL,One year,No
56107,18,63,47,Fiber optic,One year,No
56108,59,67,7,DSL,Two year,Yes
56109,29,92,22,Fiber optic,Month-to-month,Yes
56110,41,55,24,No,Month-to-month,No
56111,19,28,30,No,Two year,Yes
56112,64,30,71,Fiber optic,Month-to-month,Yes
56113,37,60,25,DSL,One year,Yes
56114,33,81,41,No,Two year,No
56115,51,43,65,DSL,Month-to-month,Yes
56116,30,51,18,DSL,Two year,Yes
56117,35,52,71,DSL,Month-to-month,No
56118,46,64,46,Fiber optic,One year,No
56119,68,52,60,DSL,One year,No
56120,60,21,72,No,One year,No
56121,31,85,68,Fiber optic,Two year,No
56122,47,97,22,Fiber optic,Month-to-month,Yes
56123,52,40,11,DSL,One year,Yes
56124,26,41,18,Fiber optic,Two year,No
56125,54,84,3,DSL,Month-to-month,No
56126,63,51,67,No,Two year,No
56127,56,48,61,No,Two year,No
56128,29,88,38,No,Two year,No
56129,38,55,53,DSL,One year,No
56130,35,44,20,No,Two year,No
56131,28,41,43,Fiber optic,Two year,No
56132,44,88,19,DSL,Two year,No
56133,41,71,64,No,Two year,No
56134,58,86,15,DSL,Two year,Yes
56135,60,43,25,No,Two year,No
56136,67,66,61,No,Two year,No
56137,51,99,54,Fiber optic,Two year,No
56138,37,30,6,DSL,Two year,Yes
56139,30,25,68,DSL,Month-to-month,No
56140,64,70,42,DSL,Two year,Yes
56141,25,80,72,No,Two year,No
56142,54,63,59,Fiber optic,Month-to-month,No
56143,22,29,21,No,Two year,Yes
56144,24,95,35,No,One year,No
56145,61,52,41,DSL,Month-to-month,Yes
56146,69,83,2,No,Month-to-month,Yes
56147,29,34,19,DSL,Two year,Yes
56148,58,95,16,Fiber optic,One year,Yes
56149,21,69,25,No,One year,No
56150,57,24,63,Fiber optic,One year,No
56151,36,20,19,DSL,One year,No
56152,18,57,5,No,Two year,No
56153,60,31,61,DSL,Two year,Yes
56154,30,49,3,Fiber optic,One year,No
56155,67,30,51,DSL,One year,No
56156,69,92,9,DSL,Two year,Yes
56157,59,63,55,Fiber optic,One year,No
56158,62,65,17,DSL,Two year,Yes
56159,42,90,48,No,Month-to-month,No
56160,61,71,52,Fiber optic,One year,Yes
56161,62,82,47,DSL,Two year,No
56162,51,45,71,DSL,Month-to-month,No
56163,52,46,18,Fiber optic,Two year,No
56164,34,58,39,DSL,Two year,No
56165,43,24,42,DSL,Two year,Yes
56166,38,92,29,DSL,Month-to-month,Yes
56167,68,55,5,No,Month-to-month,No
56168,29,20,13,Fiber optic,One year,Yes
56169,33,71,17,Fiber optic,One year,Yes
56170,69,27,48,Fiber optic,Month-to-month,Yes
56171,37,20,27,No,Two year,No
56172,27,93,19,Fiber optic,One year,Yes
56173,40,26,17,DSL,One year,No
56174,64,57,7,Fiber optic,One year,No
56175,47,78,38,Fiber optic,Two year,Yes
56176,25,79,70,No,One year,No
56177,68,86,48,DSL,Two year,No
56178,22,26,44,DSL,Month-to-month,No
56179,29,27,62,No,Two year,Yes
56180,59,53,38,DSL,Month-to-month,Yes
56181,31,59,27,Fiber optic,Two year,Yes
56182,29,61,69,No,One year,No
56183,41,51,36,Fiber optic,Month-to-month,Yes
56184,62,88,41,Fiber optic,Two year,No
56185,34,32,42,No,Month-to-month,No
56186,18,74,72,DSL,One year,Yes
56187,59,31,6,Fiber optic,One year,No
56188,54,93,48,Fiber optic,One year,Yes
56189,28,20,1,No,Two year,Yes
56190,59,26,63,Fiber optic,Two year,Yes
56191,23,29,68,Fiber optic,Month-to-month,No
56192,32,56,64,Fiber optic,One year,Yes
56193,58,67,56,DSL,Month-to-month,No
56194,57,84,56,Fiber optic,Month-to-month,No
56195,40,61,18,DSL,One year,Yes
56196,40,32,36,No,Two year,Yes
56197,55,42,64,Fiber optic,One year,Yes
56198,55,76,68,DSL,One year,No
56199,66,38,30,Fiber optic,Two year,No
56200,29,51,9,No,Two year,No
56201,24,29,53,No,Month-to-month,No
56202,54,27,68,DSL,One year,No
56203,33,35,63,Fiber optic,One year,No
56204,55,54,30,No,Two year,Yes
56205,57,77,11,DSL,Month-to-month,Yes
56206,52,67,24,No,Two year,Yes
56207,57,67,49,Fiber optic,Month-to-month,Yes
56208,46,42,27,No,Month-to-month,No
56209,56,45,20,No,Month-to-month,Yes
56210,34,74,25,DSL,Month-to-month,Yes
56211,68,42,4,No,Month-to-month,Yes
56212,43,69,14,Fiber optic,One year,Yes
56213,37,42,56,Fiber optic,Month-to-month,No
56214,63,73,33,DSL,One year,No
56215,42,75,28,No,Month-to-month,Yes
56216,55,64,56,Fiber optic,Month-to-month,No
56217,56,90,46,DSL,One year,Yes
56218,54,31,60,No,One year,Yes
56219,36,41,66,No,Two year,Yes
56220,38,36,44,Fiber optic,Two year,No
56221,49,96,51,Fiber optic,One year,Yes
56222,45,67,49,Fiber optic,Two year,Yes
56223,56,97,46,Fiber optic,Two year,Yes
56224,58,90,39,Fiber optic,One year,No
56225,29,69,32,Fiber optic,Month-to-month,No
56226,64,78,61,No,Two year,Yes
56227,32,58,51,Fiber optic,One year,Yes
56228,45,90,21,DSL,Month-to-month,Yes
56229,38,79,64,No,Two year,Yes
56230,33,36,42,No,Month-to-month,Yes
56231,40,53,29,Fiber optic,One year,Yes
56232,69,94,8,Fiber optic,Two year,Yes
56233,43,28,68,Fiber optic,One year,No
56234,32,58,20,No,One year,Yes
56235,54,86,42,DSL,One year,No
56236,29,42,46,DSL,One year,Yes
56237,21,59,32,DSL,Month-to-month,No
56238,52,23,26,Fiber optic,Two year,No
56239,48,76,12,Fiber optic,Two year,No
56240,44,35,23,DSL,Two year,No
56241,49,78,51,Fiber optic,Month-to-month,No
56242,50,44,47,Fiber optic,Two year,No
56243,30,24,13,Fiber optic,Two year,No
56244,54,20,7,DSL,Two year,No
56245,61,39,39,DSL,Two year,Yes
56246,19,30,30,DSL,Month-to-month,No
56247,55,51,46,DSL,Two year,Yes
56248,54,58,35,Fiber optic,Month-to-month,No
56249,67,64,60,Fiber optic,One year,Yes
56250,22,76,1,Fiber optic,Month-to-month,No
56251,35,55,7,No,Month-to-month,Yes
56252,65,61,58,Fiber optic,Two year,Yes
56253,34,28,36,DSL,One year,Yes
56254,19,43,23,Fiber optic,One year,No
56255,66,98,8,DSL,One year,Yes
56256,59,66,72,No,One year,No
56257,52,65,3,DSL,Month-to-month,Yes
56258,31,78,32,Fiber optic,Two year,No
56259,68,29,18,Fiber optic,Month-to-month,Yes
56260,29,21,72,No,Two year,Yes
56261,50,61,68,DSL,Two year,No
56262,24,26,21,No,One year,Yes
56263,56,20,2,DSL,Two year,Yes
56264,62,28,27,Fiber optic,One year,Yes
56265,26,61,47,No,One year,Yes
56266,22,45,55,No,Two year,No
56267,21,98,17,Fiber optic,Two year,Yes
56268,49,76,9,DSL,Two year,Yes
56269,22,41,9,No,Two year,Yes
56270,69,22,71,DSL,One year,Yes
56271,61,30,26,No,Two year,No
56272,25,75,44,DSL,Month-to-month,Yes
56273,30,81,30,No,Two year,Yes
56274,21,59,9,Fiber optic,Month-to-month,No
56275,69,97,30,No,Two year,Yes
56276,28,35,18,Fiber optic,One year,No
56277,32,24,41,DSL,Month-to-month,No
56278,63,72,59,DSL,Two year,Yes
56279,35,91,9,No,Two year,No
56280,37,85,72,Fiber optic,Month-to-month,Yes
56281,18,30,63,Fiber optic,One year,No
56282,18,64,2,No,One year,No
56283,28,81,64,DSL,Two year,Yes
56284,46,84,7,No,Two year,No
56285,46,93,66,No,Month-to-month,No
56286,41,25,27,Fiber optic,Two year,Yes
56287,37,86,19,DSL,Two year,Yes
56288,47,48,5,Fiber optic,One year,No
56289,55,98,12,DSL,Two year,Yes
56290,22,68,54,DSL,One year,Yes
56291,62,27,44,DSL,Month-to-month,No
56292,27,71,61,Fiber optic,Month-to-month,No
56293,23,31,40,DSL,One year,Yes
56294,21,20,51,DSL,Two year,Yes
56295,21,23,19,DSL,One year,Yes
56296,24,79,67,No,Month-to-month,Yes
56297,65,62,17,Fiber optic,Month-to-month,Yes
56298,50,63,5,DSL,Two year,Yes
56299,26,49,17,Fiber optic,One year,Yes
56300,43,59,14,No,Two year,Yes
56301,68,32,57,DSL,One year,Yes
56302,69,49,61,Fiber optic,Month-to-month,Yes
56303,64,38,14,No,Month-to-month,Yes
56304,58,39,47,No,Month-to-month,No
56305,38,57,56,No,Month-to-month,No
56306,69,82,50,Fiber optic,Month-to-month,Yes
56307,39,87,1,DSL,Month-to-month,Yes
56308,50,42,48,DSL,Two year,Yes
56309,50,30,15,Fiber optic,Month-to-month,No
56310,65,50,56,Fiber optic,Month-to-month,No
56311,22,95,16,No,Two year,No
56312,38,60,22,DSL,One year,Yes
56313,44,76,30,Fiber optic,Two year,Yes
56314,58,49,62,DSL,Month-to-month,No
56315,18,99,50,DSL,One year,Yes
56316,68,27,42,No,One year,No
56317,33,55,6,DSL,Two year,No
56318,52,96,68,Fiber optic,One year,Yes
56319,53,81,37,No,Month-to-month,Yes
56320,61,54,61,DSL,Month-to-month,No
56321,49,46,50,DSL,Month-to-month,No
56322,46,25,20,No,Month-to-month,Yes
56323,56,83,44,Fiber optic,Month-to-month,No
56324,64,93,42,Fiber optic,Month-to-month,No
56325,40,56,67,Fiber optic,Month-to-month,No
56326,32,66,35,DSL,Two year,Yes
56327,43,63,13,Fiber optic,One year,Yes
56328,54,90,35,No,Two year,Yes
56329,42,99,46,Fiber optic,Month-to-month,Yes
56330,19,85,50,DSL,One year,Yes
56331,29,62,39,No,Month-to-month,No
56332,36,76,44,Fiber optic,Two year,No
56333,49,66,13,DSL,One year,Yes
56334,40,37,33,No,Two year,Yes
56335,22,39,13,DSL,Two year,No
56336,42,86,1,No,Two year,Yes
56337,52,76,25,DSL,Two year,No
56338,46,20,70,Fiber optic,Month-to-month,No
56339,55,93,46,Fiber optic,Two year,Yes
56340,62,75,11,DSL,Two year,No
56341,37,27,62,Fiber optic,One year,No
56342,64,67,56,No,Two year,No
56343,53,77,59,DSL,Two year,Yes
56344,69,83,71,Fiber optic,One year,No
56345,24,90,51,Fiber optic,Two year,Yes
56346,39,76,17,Fiber optic,One year,Yes
56347,35,70,3,Fiber optic,Two year,Yes
56348,38,59,47,No,Month-to-month,Yes
56349,39,22,33,DSL,Two year,Yes
56350,56,82,34,No,Two year,No
56351,29,30,26,No,Month-to-month,Yes
56352,28,77,18,Fiber optic,Two year,Yes
56353,29,95,4,No,One year,Yes
56354,43,65,25,DSL,Month-to-month,Yes
56355,47,31,1,No,Month-to-month,No
56356,32,27,33,Fiber optic,Two year,No
56357,25,64,3,Fiber optic,Two year,Yes
56358,60,34,40,Fiber optic,One year,No
56359,35,68,59,DSL,Two year,No
56360,27,50,24,DSL,Two year,No
56361,25,65,54,DSL,One year,Yes
56362,55,59,23,DSL,One year,No
56363,52,50,54,Fiber optic,Two year,Yes
56364,37,39,70,DSL,One year,No
56365,29,21,17,No,Month-to-month,Yes
56366,66,25,54,No,Two year,Yes
56367,20,97,28,Fiber optic,Two year,Yes
56368,37,45,59,Fiber optic,Two year,Yes
56369,67,56,45,Fiber optic,Two year,No
56370,29,90,62,No,One year,Yes
56371,41,78,28,No,Two year,No
56372,33,85,2,Fiber optic,One year,No
56373,27,83,17,Fiber optic,One year,No
56374,36,36,17,DSL,Two year,No
56375,58,67,34,No,One year,Yes
56376,31,85,58,Fiber optic,One year,Yes
56377,69,31,25,No,Two year,Yes
56378,31,99,67,DSL,One year,No
56379,39,51,33,No,One year,No
56380,21,37,27,Fiber optic,Two year,Yes
56381,64,81,47,No,Two year,No
56382,69,35,15,Fiber optic,Month-to-month,No
56383,51,24,45,No,One year,No
56384,35,43,63,No,Two year,No
56385,51,68,14,Fiber optic,Month-to-month,Yes
56386,35,94,36,No,Month-to-month,No
56387,57,83,38,DSL,Two year,Yes
56388,48,65,26,Fiber optic,Two year,No
56389,59,61,52,No,Month-to-month,Yes
56390,37,97,17,Fiber optic,Month-to-month,No
56391,53,20,50,Fiber optic,Month-to-month,No
56392,59,45,49,No,Two year,Yes
56393,27,87,65,DSL,Month-to-month,Yes
56394,20,23,71,Fiber optic,One year,Yes
56395,38,35,23,Fiber optic,Two year,No
56396,53,99,17,Fiber optic,Month-to-month,No
56397,27,59,56,No,Month-to-month,Yes
56398,24,68,3,Fiber optic,One year,No
56399,39,61,7,Fiber optic,Two year,No
56400,40,30,65,No,One year,No
56401,29,81,30,No,One year,No
56402,56,74,49,DSL,Month-to-month,Yes
56403,30,46,13,No,One year,No
56404,57,48,53,DSL,One year,No
56405,30,51,16,No,Two year,Yes
56406,50,60,44,No,Two year,Yes
56407,48,31,34,Fiber optic,Month-to-month,Yes
56408,65,70,31,DSL,Month-to-month,Yes
56409,68,43,26,Fiber optic,One year,Yes
56410,45,45,8,DSL,One year,No
56411,36,72,26,Fiber optic,Month-to-month,No
56412,38,40,64,DSL,One year,No
56413,49,50,67,DSL,Month-to-month,Yes
56414,43,26,58,DSL,Two year,Yes
56415,30,36,16,DSL,Month-to-month,No
56416,46,78,6,Fiber optic,One year,No
56417,24,59,67,Fiber optic,Two year,No
56418,64,37,37,Fiber optic,One year,No
56419,43,72,39,Fiber optic,Two year,Yes
56420,23,84,45,Fiber optic,Month-to-month,No
56421,49,61,65,DSL,Month-to-month,No
56422,53,57,48,Fiber optic,Two year,No
56423,40,51,38,Fiber optic,Month-to-month,No
56424,69,41,66,Fiber optic,One year,Yes
56425,28,80,65,No,Two year,No
56426,38,51,39,Fiber optic,Two year,No
56427,36,50,35,No,Month-to-month,No
56428,51,77,15,No,Month-to-month,No
56429,66,96,15,No,Two year,Yes
56430,64,99,22,No,Month-to-month,No
56431,69,75,56,Fiber optic,Two year,Yes
56432,67,60,69,No,Two year,No
56433,61,34,48,DSL,Month-to-month,Yes
56434,52,65,1,No,Two year,No
56435,66,78,44,No,Two year,Yes
56436,48,84,68,DSL,Two year,Yes
56437,63,70,67,DSL,One year,No
56438,46,32,1,No,Month-to-month,Yes
56439,23,43,34,DSL,Two year,Yes
56440,53,35,33,No,One year,No
56441,48,68,40,DSL,Two year,No
56442,49,51,9,No,One year,Yes
56443,57,35,50,DSL,Two year,Yes
56444,37,62,63,DSL,Month-to-month,No
56445,39,72,7,No,Two year,Yes
56446,20,40,2,DSL,Month-to-month,Yes
56447,25,52,40,DSL,Month-to-month,No
56448,62,78,54,DSL,One year,Yes
56449,36,79,4,DSL,Month-to-month,Yes
56450,48,46,13,DSL,Month-to-month,Yes
56451,49,48,13,DSL,Month-to-month,No
56452,32,52,52,Fiber optic,One year,No
56453,56,69,26,DSL,Month-to-month,Yes
56454,48,51,41,Fiber optic,One year,No
56455,20,65,70,Fiber optic,One year,No
56456,68,47,6,DSL,Two year,Yes
56457,49,70,70,DSL,One year,Yes
56458,27,45,63,No,One year,No
56459,45,67,31,No,One year,Yes
56460,44,77,4,Fiber optic,Two year,Yes
56461,65,66,55,DSL,Two year,No
56462,63,82,55,No,One year,Yes
56463,57,66,39,Fiber optic,Month-to-month,Yes
56464,60,89,45,DSL,Month-to-month,Yes
56465,48,38,17,No,One year,Yes
56466,68,98,18,DSL,One year,No
56467,51,84,50,Fiber optic,One year,No
56468,22,38,71,DSL,One year,No
56469,28,86,43,No,Two year,No
56470,24,65,11,DSL,One year,No
56471,25,97,31,Fiber optic,Two year,No
56472,34,94,11,No,Two year,No
56473,61,99,47,Fiber optic,Month-to-month,Yes
56474,67,73,62,No,One year,No
56475,56,68,24,No,Two year,Yes
56476,58,46,48,No,Two year,No
56477,68,75,28,DSL,One year,No
56478,31,63,8,No,Month-to-month,No
56479,41,94,31,Fiber optic,Month-to-month,No
56480,47,96,22,DSL,Month-to-month,Yes
56481,68,63,28,DSL,Month-to-month,Yes
56482,69,42,54,Fiber optic,Two year,Yes
